#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	137919476	120786189	87.58	179244	0.13	46652	0.03	970508	0.70	15936883	11.56
Ecoli	137919476	137918985	100.00	0	0.00	0	0.00	58	0.00	433	0.00
PhiX	137919476	137919476	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	137919476	137919460	100.00	1	0.00	0	0.00	1	0.00	14	0.00
Vectors	137919476	134137011	97.25	398	0.00	119	0.00	50309	0.04	3731639	2.71
Bacteria_24k	137919476	126032169	91.39	47898	0.03	105176	0.08	613559	0.44	11120674	8.06
Protists_1k	137919476	116952819	84.80	851945	0.62	2013868	1.46	332447	0.24	17768397	12.88
Viruses	137919476	126691497	91.86	9583	0.01	3820	0.00	592120	0.43	10622456	7.70
Fungi_RefSeq_release	137919476	121098356	87.80	125725	0.09	28575	0.02	1057582	0.77	15609238	11.32
Coral	137919476	126182630	91.50	19658	0.01	4877	0.00	928513	0.67	10783798	7.82
Bird	137919476	124164824	90.03	73483	0.05	13183	0.01	1055414	0.77	12612572	9.14
Plant	137919476	124927331	90.58	42172	0.03	10809	0.01	831101	0.60	12108063	8.78

%Hit_no_genomes: 84.00
